"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
1.24871331958934;"+";-0.0860117138337289;NA;-0.869021156479589;"+";"+";NA;"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;10;-187.045321811358;396.590643622716;10.4860627051537;0.000406196361776368
0.423074315239683;"+";0.0634593268281665;NA;-0.447996400308728;"+";"+";NA;NA;NA;-0.239371012320196;NA;NA;NA;NA;NA;NA;NA;9;-188.284395994757;396.591263899626;10.4866829820631;0.000406070404197578
0.362790682872667;"+";-0.205665291069075;-0.173724499208665;-0.113129362161457;"+";"+";"+";"+";NA;-0.0747618074954572;NA;NA;NA;NA;NA;NA;NA;12;-184.482204857857;396.592316692459;10.4877357748961;0.000405856706441756
0.296329512343539;"+";0.200388873208793;-0.16315450098265;-0.101660543692352;"+";"+";"+";"+";NA;-0.49520913103023;"+";NA;"+";NA;NA;NA;NA;14;-181.809951614257;396.619903228514;10.5153223109515;0.000400297047189527
0.436634091875748;"+";-0.104199673460472;NA;-0.458854699523318;"+";NA;NA;NA;NA;-0.15558136377698;"+";NA;NA;NA;NA;NA;NA;9;-188.305377685995;396.633227282102;10.5286463645397;0.00039763912095392
0.425601922178429;"+";-0.284593023049224;-0.176238633388369;-0.151203614225644;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;12;-184.50991667311;396.647740322964;10.543159405401;0.000394764088530347
0.0164242991123565;"+";0.141398195677487;-0.162098014488627;0.051111265008151;"+";"+";"+";NA;0.130022361227789;-0.568262569292271;NA;"+";"+";NA;NA;NA;NA;14;-181.827332069714;396.654664139429;10.5500832218661;0.000393399814340913
1.21021941083395;"+";-0.55283587592887;-0.160176838358915;-0.722368805555454;"+";"+";NA;"+";0.209679428149191;NA;NA;"+";NA;NA;NA;NA;NA;12;-184.535684478136;396.699275933016;10.5946950154536;0.000384721823676019
0.353748633498446;"+";0.315466868057919;-0.162626779747676;-0.141399063855368;"+";"+";"+";"+";NA;-0.53410939423289;NA;"+";"+";NA;NA;NA;NA;14;-181.851104764421;396.702209528842;10.5976286112789;0.000384157928169576
0.160590582252766;"+";-0.219394465402825;NA;-0.23616095955941;"+";NA;"+";NA;NA;-0.0866413678892713;"+";NA;NA;NA;NA;NA;NA;10;-187.11081481671;396.72162963342;10.617048715857;0.000380445786312163
0.15333079591786;"+";0.0425471295583473;NA;-0.229604450678174;"+";"+";"+";NA;NA;-0.20484242249853;NA;NA;NA;NA;NA;NA;NA;10;-187.120128700792;396.740257401583;10.6356764840205;0.000376918808785589
0.00562428195154422;"+";-0.32339115117217;-0.177180082987904;0.105759989726101;"+";NA;"+";NA;NA;-0.051932803167693;"+";"+";NA;NA;NA;NA;NA;12;-184.590777252526;396.809461481795;10.7048805642327;0.000364099711507493
0.011981864401563;"+";-0.40417619033618;-0.179336669526846;0.104316471883102;"+";"+";"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;12;-184.591142138479;396.810191253701;10.7056103361386;0.000363966880872767
0.852416378839549;"+";-0.741581847818723;-0.160187950930619;-0.489755094535218;"+";"+";NA;"+";0.231998003521675;NA;"+";NA;NA;NA;NA;NA;NA;12;-184.592721492097;396.813349960938;10.7087690433757;0.000363392502155382
0.0371505611384821;"+";0.452388723879048;NA;-0.188843088372104;"+";"+";"+";NA;NA;-0.633698108129576;"+";NA;"+";NA;NA;NA;NA;12;-184.59899663733;396.825900251404;10.7213193338417;0.000361119301220173
0.77746029700524;"+";-0.0761255344165143;NA;-0.562107118097841;"+";NA;NA;"+";NA;-0.115145238086375;"+";NA;NA;NA;NA;NA;NA;10;-187.167267391451;396.834534782901;10.7299538653385;0.00035956361380427
0.766539342992644;"+";0.0703729095550583;NA;-0.556102772010574;"+";"+";NA;"+";NA;-0.176337045693975;NA;NA;NA;NA;NA;NA;NA;10;-187.192559446652;396.885118893304;10.7805379757411;0.000350583551845048
0.166490402252041;"+";-0.301910653202441;NA;-0.241421564091382;"+";"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;10;-187.197408874698;396.894817749397;10.7902368318341;0.000348887537808853
0.0186254463890546;"+";-0.240169974628154;-0.178552216220448;0.098326051618407;"+";"+";"+";NA;NA;-0.0682768935099656;NA;"+";NA;NA;NA;NA;NA;12;-184.642960497839;396.913827972421;10.8092470548587;0.000345587033536536
-0.437240737584624;NA;-0.185349623266238;-0.179778818735812;0.337485630505186;"+";NA;NA;NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;9;-188.481391596107;396.985255102327;10.8806741847641;0.000333462679174759
0.816143159170489;"+";-0.210978431661054;NA;-0.587745397653618;"+";"+";NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;10;-187.259395775646;397.018791551292;10.9142106337296;0.000327917721584458
0.486048055396085;"+";-0.356386868337159;-0.155086245376876;-0.229915666131921;"+";NA;"+";"+";0.254532047228828;-0.303435909259262;"+";NA;NA;NA;NA;NA;NA;13;-183.370012728026;397.022378397228;10.9177974796655;0.000327330153447562
0.469357620982412;"+";-0.280609576817082;NA;-0.486408048956064;"+";"+";NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;9;-188.504938395607;397.032348701327;10.9277677837639;0.000325702423474032
-0.0940769064114875;"+";0.179152253332702;-0.1683801936944;0.137908989679113;"+";"+";"+";NA;NA;-0.491310409652957;"+";"+";"+";NA;NA;NA;NA;14;-182.03393721277;397.067874425539;10.9632935079767;0.00031996809604528
0.518659450378045;"+";-0.351932755172921;-0.159429081085152;-0.250369018533241;"+";"+";"+";"+";0.258964729343712;-0.268821144892737;NA;NA;NA;NA;NA;NA;NA;13;-183.427729423705;397.137811788587;11.0332308710247;0.000308972602970471
-0.431777820492554;NA;-0.0736495496745745;-0.182277568824616;0.337272701241053;"+";NA;NA;NA;0.00533539459151739;NA;NA;"+";NA;NA;NA;NA;NA;9;-188.562987199369;397.14844630885;11.0438653912875;0.000307334075366287
0.619634192168149;"+";-0.237161361250988;-0.155154999869613;-0.319667712024356;"+";NA;"+";"+";0.253456028249706;-0.330703789616701;NA;"+";NA;NA;NA;NA;NA;13;-183.440588752822;397.163530446821;11.0589495292583;0.000305024859646661
0.3150627913415;"+";-0.194762375999845;-0.167063271682236;-0.157897220355751;"+";NA;NA;NA;NA;-0.129672947155684;"+";"+";NA;NA;NA;NA;NA;11;-186.112089466841;397.258661692303;11.1540807747406;0.000290855813342835
0.320002444752289;"+";-0.19596466765671;-0.168334153939271;-0.159969308650271;"+";"+";NA;NA;NA;-0.117627800998155;NA;"+";NA;NA;NA;NA;NA;11;-186.115296547818;397.265075854257;11.160494936694;0.000289924509378741
0.418970498154916;"+";0.459028428227995;NA;-0.329807044699938;"+";"+";"+";"+";NA;-0.585225285664431;"+";NA;"+";NA;NA;NA;NA;13;-183.504891812328;397.292136565832;11.1875556482693;0.000286028146644572
0.535573961016992;"+";-0.754349747427183;-0.166916111185207;-0.247310307361253;"+";"+";"+";"+";0.225490584536115;NA;"+";NA;NA;NA;NA;NA;NA;13;-183.505971027348;397.294294995872;11.1897140783097;0.000285719627281828
-0.421166048589973;NA;-0.181124590296202;-0.177981852882551;0.252177794694461;"+";NA;NA;NA;NA;-0.168713095212801;"+";NA;NA;NA;NA;NA;NA;9;-188.65148368502;397.325439280153;11.2208583625903;0.00028130482381941
0.585458131234972;"+";0.587034921106209;NA;-0.440983975444059;"+";"+";"+";"+";NA;-0.628185472476091;NA;"+";"+";NA;NA;NA;NA;13;-183.524056850702;397.330466642581;11.225885725018;0.000280598601149606
-0.377922170442165;NA;-0.107183496882063;NA;0.0615847899172382;"+";NA;NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;7;-191.050595551091;397.331960332952;11.2273794153893;0.000280389115671582
0.337196694439632;"+";-0.379370146368971;-0.171648260286588;-0.168468266328133;"+";"+";NA;NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-186.157273410759;397.349029580139;11.2444486625759;0.000278006282863952
0.481452276345215;"+";-0.366730619561569;-0.154446769061832;-0.300991406461392;"+";"+";NA;NA;0.282136932788478;-0.325736844632735;NA;"+";NA;NA;NA;NA;NA;12;-184.873386425983;397.374679828711;11.2700989111485;0.000274463584069613
0.164299237170101;"+";-0.372195058172009;-0.159487441339179;-0.0351138737932601;"+";NA;"+";NA;0.253783523264712;-0.303880111386581;"+";"+";NA;NA;NA;NA;NA;13;-183.569746568849;397.421846078875;11.3172651613119;0.000268066601929179
0.456588360777164;"+";-0.269636084055799;-0.150135269018412;-0.287362249763117;"+";NA;NA;NA;0.274265211934151;-0.395748734387458;"+";"+";NA;NA;NA;NA;NA;12;-184.911352615633;397.45061220801;11.3460312904471;0.000264238578035159
-0.42857573472515;NA;-0.19247898279803;-0.169713553326144;0.3134869479199;"+";NA;NA;NA;0.197852386312101;-0.348487904424026;NA;"+";NA;NA;NA;NA;NA;10;-187.485342761241;397.470685522482;11.3661046049198;0.000261599770553442
-0.376277332953451;"+";-0.315110836604838;-0.152518837075808;0.358640327916028;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;13;-183.598436514231;397.479225969639;11.3746450520764;0.000260485062764756
0.19583319333575;"+";-0.380439095009961;-0.163777661003571;-0.0529408356487074;"+";"+";"+";NA;0.258379693578578;-0.265730461430411;NA;"+";NA;NA;NA;NA;NA;13;-183.608369466328;397.499091873832;11.3945109562695;0.000257910484861978
0.495678458721589;"+";-0.177143835050754;NA;-0.352717600280779;"+";NA;"+";"+";NA;-0.059432537098355;"+";NA;NA;NA;NA;NA;NA;11;-186.24414263417;397.52276802696;11.4181871093974;0.000254875321489313
0.251831927409646;"+";-0.389327544838454;-0.209661862429718;NA;"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;11;-186.25818704475;397.550856848121;11.4462759305579;0.00025132076706488
-0.338755734718213;"+";-0.118951504153907;-0.154191605397549;0.331339979095462;"+";NA;"+";"+";0.0715384815754399;NA;NA;"+";NA;NA;"+";NA;NA;13;-183.634894791049;397.552142523275;11.4475616057124;0.000251159260548663
0.693903098459898;"+";-0.180406972660458;NA;-0.48033513330247;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-186.264349796928;397.563182352478;11.458601434915;0.000249776702191626
-0.152187035246444;"+";-0.303613615499284;NA;NA;"+";"+";NA;NA;NA;NA;"+";NA;NA;NA;NA;NA;NA;8;-189.981991178732;397.563982357465;11.4594014399023;0.000249676810867608
0.508599166010888;"+";-0.234101142320586;NA;-0.360160270308789;"+";"+";"+";"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;11;-186.28277398486;397.600030728341;11.4954498107788;0.000245216903567664
0.379961108658094;"+";-0.234329011952932;-0.164345361918952;-0.210094341288489;"+";NA;NA;NA;0.0631188019180165;NA;"+";"+";NA;NA;NA;NA;NA;11;-186.284397063146;397.603276884912;11.4986959673496;0.000244819220159219
0.695758027293292;"+";-0.0395094453492846;NA;-0.486367068558679;"+";NA;"+";"+";NA;-0.0916580893439704;NA;"+";NA;NA;NA;NA;NA;11;-186.307735934278;397.649954627177;11.5453737096147;0.000239171577091016
-0.349297347480733;"+";-0.205655327987943;NA;0.209764961947634;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;12;-185.011083712105;397.650074400953;11.5454934833906;0.000239157254278455
0.487729765896867;"+";0.0568454036122702;NA;-0.349728451281384;"+";"+";"+";"+";NA;-0.156309644301973;NA;NA;NA;NA;NA;NA;NA;11;-186.309321420043;397.653125598706;11.5485446811437;0.000238792674412044
-0.404195835108101;NA;-0.0107056918671074;NA;0.163162507528263;"+";NA;NA;NA;NA;-0.166545363629036;NA;"+";NA;NA;NA;NA;NA;8;-190.036136295243;397.672272590485;11.5676916729225;0.000236517501780002
0.178737649845251;"+";-0.770755879271015;-0.172118910196475;-0.0275310816281252;"+";"+";"+";NA;0.223108895126536;NA;"+";"+";NA;NA;NA;NA;NA;13;-183.70992802254;397.702208986257;11.5976280686941;0.000233003624818637
-0.338572590467378;"+";-0.165240474201056;-0.155658160745108;0.333288915481194;"+";NA;"+";"+";NA;-0.0719251056008416;NA;"+";NA;NA;"+";NA;NA;13;-183.716226072001;397.714805085179;11.6102241676168;0.000231540767872949
-0.344544255425524;"+";-0.253499627764778;-0.158825314061789;0.340748702962554;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;"+";NA;NA;13;-183.730892099352;397.744137139881;11.6395562223184;0.00022816976467393
0.606514610010853;"+";-0.558104124574927;-0.170687530319801;-0.292104423431224;"+";"+";"+";"+";0.200998237311092;NA;NA;"+";NA;NA;NA;NA;NA;13;-183.755567968354;397.793488877884;11.6889079603213;0.000222608375694302
0.702736834274698;"+";-0.0948172184290756;NA;-0.490394193418874;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;11;-186.409967272893;397.854417304407;11.749836386844;0.000215929043528198
0.00774084948295707;"+";0.446068665729253;NA;-0.0854573987781496;"+";"+";"+";NA;NA;-0.590233064519998;"+";"+";"+";NA;NA;NA;NA;13;-183.821453284206;397.925259509588;11.820678592025;0.000208414471602868
-0.299644777295441;"+";-0.0192036360731384;NA;0.172627278603072;"+";NA;"+";"+";NA;-0.0841912615170909;NA;"+";NA;NA;"+";NA;NA;12;-185.191912448373;398.01173187349;11.9071509559275;0.000199595449793051
-0.354088187641533;NA;-0.140461070223922;-0.102364516321027;NA;"+";NA;NA;NA;0.0435434526824627;NA;"+";NA;NA;NA;NA;NA;NA;8;-190.216436936556;398.032873873112;11.9282929555496;0.00019749663913896
0.0649405336020331;"+";0.00968908523523345;-0.159687029423935;-0.0649617585835271;"+";"+";"+";NA;0.157694050814115;-0.580775042189102;"+";NA;"+";NA;NA;NA;NA;14;-182.5176340474;398.0352680948;11.9306871772378;0.000197260355227804
0.497143754744523;"+";-0.768213581437724;-0.16509602014999;-0.299365020969413;"+";"+";NA;NA;0.232005994726089;NA;"+";"+";NA;NA;NA;NA;NA;12;-185.211897409029;398.051701794802;11.9471208772396;0.000195646137452637
0.125574544248241;"+";-0.199991374885484;NA;-0.134799167943698;"+";NA;"+";NA;NA;-0.0607456036237658;"+";"+";NA;NA;NA;NA;NA;11;-186.511915902706;398.058314564032;11.9537336464696;0.000195000324315435
0.0476043252763119;"+";-0.328719996935053;-0.176157572438778;-0.00406756089223293;"+";"+";"+";NA;NA;-0.0823230471936768;"+";NA;NA;NA;NA;NA;NA;12;-185.224704222727;398.077315422199;11.9727345046363;0.000193156509945138
0.414258183922837;"+";-0.0823447751484282;NA;-0.374973092243548;"+";NA;NA;NA;NA;-0.134197777105203;"+";"+";NA;NA;NA;NA;NA;10;-187.803187029565;398.10637405913;12.0017931415672;0.000190370366891309
0.406779756343566;"+";0.0503753348729957;NA;-0.369897908411639;"+";"+";NA;NA;NA;-0.196032562903176;NA;"+";NA;NA;NA;NA;NA;10;-187.803237711661;398.106475423323;12.00189450576;0.000190360718766518
1.04329981444723;"+";-0.198302784289134;-0.158836685516461;-0.589265646488607;"+";NA;NA;"+";NA;-0.107388658550556;"+";"+";NA;NA;NA;NA;NA;12;-185.252090390797;398.132087758339;12.0275068407761;0.000187938470477257
0.128902654324563;"+";-0.257311697262282;NA;-0.135621775451983;"+";"+";"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-186.553646585173;398.141775928967;12.0371950114041;0.000187030281939764
0.126608604898585;"+";0.0292590001093653;NA;-0.136377408579086;"+";"+";"+";NA;NA;-0.157872203987647;NA;"+";NA;NA;NA;NA;NA;11;-186.555324122294;398.145131003209;12.0405500856461;0.000186716794715798
0.505354234937948;"+";-0.446148992109049;-0.152606008981135;-0.380755056697254;"+";"+";NA;NA;0.297593598270982;-0.349915802311939;"+";NA;NA;NA;NA;NA;NA;12;-185.26579003575;398.159487048245;12.0549061306821;0.000185381336068975
-0.309015573896663;"+";-0.0819822205068984;NA;0.179737511410702;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;"+";NA;NA;12;-185.266271435556;398.160449847855;12.0558689302928;0.000185292115007095
1.18325626343979;"+";-0.23641362909208;-0.154099539604225;-0.691501370931485;"+";NA;NA;"+";0.0759644019149816;NA;"+";"+";NA;NA;NA;NA;NA;12;-185.27095659434;398.169820165423;12.0652392478607;0.000184426022501604
1.07067102045258;"+";-0.351965342727258;-0.162437832759655;-0.604068716739483;"+";"+";NA;"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;12;-185.277444821104;398.182796618951;12.0782157013888;0.000183233298163596
1.02751846206139;"+";-0.139284784488858;-0.160664603051896;-0.578957449232037;"+";"+";NA;"+";NA;-0.114478611578925;NA;"+";NA;NA;NA;NA;NA;12;-185.292425860172;398.212758697088;12.1081777795258;0.000180508732335064
-0.259968459515479;"+";0.549293677361374;NA;0.119827811313591;"+";"+";"+";"+";NA;-0.577777973165921;NA;"+";"+";NA;"+";NA;NA;14;-182.638918641697;398.277837283394;12.1732563658317;0.0001747296394776
-0.411842866407003;NA;-0.21323380478896;-0.179214821522791;0.236265141438707;"+";NA;NA;NA;0.0169510534855959;NA;"+";NA;NA;NA;NA;NA;NA;9;-189.133897650068;398.290267210248;12.1856862926856;0.000173647068712088
0.341804512713659;"+";-0.21271945391679;-0.16706337875092;-0.246217538948622;"+";"+";NA;NA;NA;-0.150848132842542;"+";NA;NA;NA;NA;NA;NA;11;-186.629602405472;398.293687569565;12.1891066520026;0.000173350354816772
-0.291842937272241;"+";0.306211105769256;-0.148297938481997;0.272138364530972;"+";"+";"+";"+";NA;-0.49843937131152;NA;"+";"+";NA;"+";NA;NA;15;-181.258016998921;398.299166527962;12.1945856103997;0.000172876115007321
-0.410612750275381;NA;-0.249933618640228;-0.168122740912233;0.232557978636535;"+";NA;NA;NA;0.213356180919022;-0.374905886205933;"+";NA;NA;NA;NA;NA;NA;10;-187.924887806876;398.349775613752;12.2451946961893;0.000168556448033673
0.226552685746677;"+";-0.522371932585665;-0.160870668965991;-0.147540380858056;"+";"+";"+";NA;0.277869821467124;-0.277262700914482;"+";NA;NA;NA;NA;NA;NA;13;-184.041137710323;398.364628361823;12.2600474442604;0.000167309321350775
0.441388241649228;"+";-0.238355849121777;NA;-0.393873619885461;"+";"+";NA;NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;10;-187.934419913338;398.368839826677;12.2642589091142;0.00016695738336114
-0.157197056812496;"+";-0.204413267900281;-0.138952544155232;0.180546042764889;"+";NA;"+";"+";0.249737879077735;-0.322524199168542;NA;"+";NA;NA;"+";NA;NA;14;-182.691823986904;398.383647973809;12.2790670562462;0.000165725783666111
1.18598826034923;"+";-0.271314752856504;-0.142014296483527;-0.721626725280263;"+";NA;NA;"+";0.270567957458513;-0.368603583749373;"+";"+";NA;NA;NA;NA;NA;13;-184.052140789477;398.38663452013;12.2820536025672;0.000165478494482458
-0.401106726687215;NA;-0.0845876785245256;NA;0.159064302464278;"+";NA;NA;NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;8;-190.411507161199;398.423014322398;12.3184334048354;0.000162495667932182
1.18037729464294;"+";-0.307684149550207;-0.147038605803454;-0.717175402334275;"+";"+";NA;"+";0.276051866106806;-0.316044229665215;NA;"+";NA;NA;NA;NA;NA;13;-184.073244207625;398.428841356426;12.3242604388637;0.000162022923048478
0.265747984929372;"+";0.597798114095923;-0.17679665580415;-0.0682844788426281;"+";"+";"+";"+";NA;-0.631346480005828;"+";NA;"+";"+";NA;NA;NA;15;-181.362885522811;398.508903575743;12.4043226581801;0.000155665070603099
0.0195764516445984;"+";-0.263864054039882;NA;NA;"+";"+";NA;"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;9;-189.248491941884;398.51945579388;12.4148748763172;0.000154845927556686
0.49132095607709;"+";-0.347849568450387;-0.165898318032065;-0.205238468742995;"+";NA;"+";"+";0.0963929619670362;NA;"+";"+";NA;NA;NA;NA;NA;13;-184.155258366568;398.592869674313;12.4882887567499;0.000149265062220093
1.22262804924055;"+";-0.0842759238778517;NA;-0.847563901069138;"+";NA;NA;"+";NA;-0.108656750870628;"+";"+";NA;NA;NA;NA;NA;11;-186.812674522232;398.659831803085;12.5552508855226;0.000144350244829787
-0.386353302303297;NA;-0.0832634919713289;NA;0.0773501759818986;"+";NA;NA;NA;NA;-0.176354373034341;"+";NA;NA;NA;NA;NA;NA;8;-190.532172939505;398.664345879009;12.5597649614466;0.0001440248082469
0.668056333468504;"+";-0.251732758711112;-0.1645719877902;-0.343576237463639;"+";"+";NA;"+";NA;-0.0781703954584443;"+";NA;NA;NA;NA;NA;NA;12;-185.523954693882;398.675816364508;12.5712354469455;0.000143201155192468
-0.441829163807727;NA;-0.166020622156707;-0.178183239974837;0.339993459300577;"+";NA;NA;NA;NA;-0.146654918625607;"+";"+";NA;NA;NA;NA;NA;10;-188.111007754709;398.722015509418;12.617434591855;0.000139931182617535
0.690131832583068;"+";-0.356536304754457;-0.166970633128805;-0.35577256098488;"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;12;-185.552224864451;398.732356705646;12.6277757880833;0.000139209522024832
1.1902607416687;"+";0.10337696527851;NA;-0.828105240801146;"+";"+";NA;"+";NA;-0.185733558361741;NA;"+";NA;NA;NA;NA;NA;11;-186.863730532338;398.761943823296;12.6573629057335;0.000137165275891158
1.26314466198003;"+";-0.207785352068193;NA;-0.874601483453617;"+";"+";NA;"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-186.901751352757;398.837985464134;12.7334045465715;0.000132048036817257
1.25721488300628;"+";-0.739904674030818;-0.155152049850102;-0.755290698019022;"+";"+";NA;"+";0.234442241026976;NA;"+";"+";NA;NA;NA;NA;NA;13;-184.289296398543;398.860945738262;12.7563648206997;0.000130540775592183
0.807495994663038;"+";-0.467094042460621;-0.150633881157306;-0.472464623956174;"+";"+";NA;"+";0.280177564834364;-0.269081349326339;"+";NA;NA;NA;NA;NA;NA;13;-184.290126525865;398.862605992907;12.7580250753447;0.000130432455093783
0.388468188565834;"+";0.0393238255740798;-0.156614329079337;-0.176558294325806;"+";"+";"+";"+";0.136268483005234;-0.533919766229635;"+";NA;"+";NA;NA;NA;NA;15;-181.548669575905;398.880471681931;12.7758907643685;0.000129272510767485
-0.204437844743088;"+";-0.53278615553462;-0.153713088733953;0.229877501447542;"+";"+";"+";"+";0.202958999498566;NA;NA;"+";NA;NA;"+";NA;NA;14;-182.943750231722;398.887500463444;12.7829195458818;0.00012881899403484
0.469020141056631;"+";0.183093294387634;-0.156079640025684;-0.231754132948452;"+";"+";"+";"+";0.131411679192572;-0.579411119951633;NA;"+";"+";NA;NA;NA;NA;15;-181.606089846918;398.995312223956;12.8907313063935;0.000122058738472493
-0.117683065036829;"+";0.130493645279574;-0.182032804162418;0.167581674502669;"+";"+";"+";NA;NA;-0.354691505166115;"+";"+";"+";NA;NA;"+";NA;15;-181.622773154091;399.028678838302;12.9240979207391;0.000120039287446057
0.421878116904943;"+";0.0154971348666559;NA;-0.447514873369467;"+";"+";NA;NA;NA;-0.224589064962148;"+";NA;NA;NA;NA;NA;NA;10;-188.276163930893;399.052327861787;12.9477469442239;0.000118628240394223
0.432483832780111;"+";-0.300781718707994;-0.171160781526973;-0.1592986220431;"+";NA;"+";"+";NA;-0.0542808266843929;"+";"+";NA;NA;NA;NA;NA;13;-184.4068207971;399.095994535376;12.9914136178136;0.000116066260130004
0.438308870592716;"+";-0.383510784125297;-0.173326161077822;-0.16061928987831;"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;13;-184.408668941208;399.099690823593;12.9951099060299;0.000115851951053221
0.35899647391458;"+";-0.345243089414827;-0.173308182210724;-0.109338120018662;"+";"+";"+";"+";NA;-0.029795953488899;"+";NA;NA;NA;NA;NA;NA;13;-184.410560379991;399.103473701158;12.998892783595;0.000115633031281903
0.364794618975837;"+";-0.37714439466181;-0.175022644775411;-0.110934934215881;"+";"+";"+";"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;13;-184.413958834557;399.110270610291;13.0056896927281;0.00011524072467437
0.247458547641814;"+";-0.714329808356004;-0.211650996400158;NA;"+";"+";NA;"+";0.163510309743514;NA;"+";NA;NA;"+";NA;NA;NA;12;-185.768140233932;399.164187444607;13.0596065270447;0.000112175519323088
0.142862367796672;"+";-0.0780782991967434;NA;-0.223149277576866;"+";"+";"+";NA;NA;-0.167188599941845;"+";NA;NA;NA;NA;NA;NA;11;-187.070200455656;399.174883669933;13.07030275237;0.00011157719339113
0.422582710798911;"+";-0.199228649271268;-0.172828340968421;-0.152986129625936;"+";"+";"+";"+";NA;-0.0774882154653654;NA;"+";NA;NA;NA;NA;NA;13;-184.478118368272;399.23858967772;13.1340087601577;0.000108079132253209
0.0116836568469769;"+";0.0227778529040331;-0.161649446791788;0.0543773830658572;"+";"+";"+";NA;0.13520705257217;-0.532536249739676;"+";"+";"+";NA;NA;NA;NA;15;-181.780471527883;399.344075585886;13.2394946683229;0.000102526439411245
0.768119592534012;"+";-0.0219835549756617;NA;-0.555845847853098;"+";"+";NA;"+";NA;-0.146891368683132;"+";NA;NA;NA;NA;NA;NA;11;-187.161051415476;399.356585589573;13.2520046720105;0.000101887137844319
0.363653533954563;"+";0.204282245311006;-0.162221254134138;-0.14648657789028;"+";"+";"+";"+";NA;-0.497237422981284;"+";"+";"+";NA;NA;NA;NA;15;-181.80431889111;399.391770312341;13.2871893947786;0.000100110377028239
0.860242874510295;"+";-0.812903077021605;-0.155264778081241;-0.502008293817007;"+";"+";NA;"+";0.239830497336828;NA;"+";NA;NA;"+";NA;NA;NA;13;-184.558807882631;399.399968706438;13.2953877888758;9.97008448162732e-05
0.8143861516568;"+";-0.29725343652504;NA;-0.589296909104329;"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;11;-187.192591118157;399.419664994935;13.3150840773725;9.87237954729297e-05
-0.435224275466165;NA;-0.194769179620978;-0.178981053996616;0.334069234804681;"+";NA;NA;NA;0.0212885344050905;NA;"+";"+";NA;NA;NA;NA;NA;10;-188.466885093695;399.433770187389;13.3291892698264;9.80299858607844e-05
0.00392852063922309;"+";-0.326969344050642;-0.178448186290482;0.108493678831816;"+";NA;"+";NA;NA;-0.0369600904530907;"+";"+";NA;NA;NA;"+";NA;13;-184.586344857624;399.455042656424;13.3504617388609;9.69928413750523e-05
0.00939717590505514;"+";-0.364936077040109;-0.178256825341094;0.104482184466094;"+";"+";"+";NA;NA;-0.0286190282100066;"+";"+";NA;NA;NA;NA;NA;13;-184.58739454639;399.457142033956;13.3525611163928;9.68910824959993e-05
-0.339174624787774;"+";-0.354515989505123;-0.145783597646967;0.324794320424301;"+";NA;"+";"+";0.103140704297233;NA;"+";"+";NA;NA;"+";NA;NA;14;-183.245389868047;399.490779736094;13.3861988185313;9.52751132751527e-05
0.517428501772039;"+";-0.529790803329251;-0.158452769339287;-0.248318352910168;"+";"+";"+";"+";0.265413032075145;-0.216945846320878;"+";NA;NA;NA;NA;NA;NA;14;-183.310253758915;399.62050751783;13.5159266002678;8.92913612623413e-05
