"(Intercept)";"pop";"scale(log(FGM1), scale = F)";"scale(mass1, scale = F)";"scale(quali_coh, scale = F)";"sex";"pop:scale(log(FGM1), scale = F)";"pop:scale(quali_coh, scale = F)";"pop:sex";"scale(log(FGM1), scale = F):scale(mass1, scale = F)";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"scale(log(FGM1), scale = F):sex";"scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F)";"pop:scale(log(FGM1), scale = F):sex";"pop:scale(quali_coh, scale = F):sex";"scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"pop:scale(log(FGM1), scale = F):scale(quali_coh, scale = F):sex";"df";"logLik";"AICc";"delta";"weight"
-0.117033332620003;"+";-0.091127447495319;-0.200930903251326;0.0414685352246117;"+";NA;"+";"+";-0.0964740914748907;NA;"+";NA;NA;NA;NA;NA;NA;12;-118.921824427853;267.131784448927;17.6067164820952;2.0085428146257e-05
-0.0607395834064146;"+";-0.270453640550975;-0.201307887079356;-0.0313589202374886;"+";"+";NA;NA;-0.10271002539613;NA;"+";"+";NA;NA;NA;NA;NA;12;-118.927645499915;267.14342659305;17.6183586262185;1.99688490584524e-05
-0.0435030366628179;"+";-1.20372426260047;-0.27173250055923;0.0084613733466321;"+";"+";NA;NA;-0.158646038333441;0.149629262218827;"+";"+";NA;NA;NA;"+";NA;14;-115.901172378468;267.170765809567;17.6456978427357;1.9697739913916e-05
-0.0216429952251629;"+";-0.0834717913703027;-0.195332755986097;0.0153287063041902;"+";"+";"+";"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;12;-118.94186450197;267.17186459716;17.6467966303291;1.9686921069973e-05
-0.189695070250825;"+";-0.10420630172629;-0.203584012772228;0.033812667451484;"+";NA;"+";NA;-0.121931289928194;0.0662560170633258;"+";NA;NA;NA;NA;NA;NA;12;-118.94462825053;267.177392094281;17.6523241274492;1.96325864883607e-05
-0.104539668220956;"+";-0.0838342319085571;-0.201198175348829;-0.0106794611148345;"+";NA;NA;NA;-0.11599022367225;0.0739087445699369;"+";"+";NA;NA;NA;NA;NA;12;-118.966888270056;267.221912133332;17.6968441665002;1.92003928948601e-05
0.727782250276389;"+";-0.0176950839884136;-0.204901783400293;-0.454323643545327;"+";NA;"+";"+";NA;-0.115540507232886;NA;"+";NA;NA;"+";NA;NA;13;-117.480315099585;267.236492268136;17.7114243013048;1.90609297021914e-05
-0.173106335543945;"+";0.0282021532723041;-0.197857320714139;0.0427220462104563;"+";NA;"+";NA;-0.0747625112822994;0.0541028113805373;NA;"+";NA;NA;NA;NA;NA;12;-118.988275061735;267.264685716691;17.7396177498591;1.8794118035298e-05
-0.00930735091312974;"+";-0.812787564496221;-0.223338627673831;0.0188247494096109;"+";"+";"+";"+";-0.0645575335980829;0.577323268514113;NA;NA;NA;NA;NA;NA;NA;13;-117.508318918986;267.292499906938;17.7674319401065;1.8534555511795e-05
-0.187450642799857;"+";-0.112258265167892;-0.202078219319766;0.0489324386960715;"+";NA;"+";NA;-0.108147580863252;NA;"+";"+";NA;NA;NA;NA;NA;12;-119.002992021274;267.294119635768;17.7690516689371;1.85195511114179e-05
0.607907469924342;"+";0.0111544142831945;-0.202240625614673;-0.401488562206112;"+";NA;"+";"+";-0.0507137070174876;NA;NA;"+";NA;NA;"+";NA;NA;13;-117.532887717928;267.341637504822;17.8165695379907;1.80847321802959e-05
0.13824603357498;"+";0.136171690845474;NA;-0.189400136954735;"+";NA;NA;NA;NA;-0.266854192033069;"+";"+";NA;NA;NA;"+";NA;11;-120.474426391196;267.348852782391;17.8237848155601;1.8019606544591e-05
-0.0226449279711126;"+";0.134508522022419;-0.192167036154276;0.00884923949759878;"+";NA;"+";"+";NA;0.0481354888814543;"+";NA;NA;NA;NA;NA;NA;12;-119.053915720265;267.395967033751;17.8708990669199;1.76000772614309e-05
-0.104510998329169;"+";-0.0789410758441474;-0.19575931131299;0.0321919144116024;"+";"+";"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;12;-119.067350622523;267.422836838267;17.8977688714354;1.73652032313329e-05
0.113547509120605;"+";0.152086154980146;NA;-0.184641371804758;"+";"+";"+";NA;NA;-0.0986554110307909;NA;NA;"+";NA;NA;NA;NA;11;-120.512152184125;267.424304368251;17.8992364014192;1.73524659267895e-05
-0.0379417929123412;"+";-1.58433948519766;-0.275136941613438;0.0438449433535328;"+";"+";NA;"+";-0.210711470717058;0.448149253399863;"+";NA;NA;"+";NA;NA;NA;14;-116.050269772558;267.468960597748;17.943892630917;1.69693115519901e-05
0.800169052206232;"+";-0.212567012538777;-0.231056261599614;-0.466357913695714;"+";NA;"+";"+";NA;-0.447517960019227;"+";"+";NA;NA;NA;"+";NA;14;-116.057973596506;267.484368245643;17.9593002788115;1.68390852276905e-05
-0.083148592598182;"+";-0.816597558756784;-0.223421175729215;0.017692135587852;"+";"+";"+";NA;-0.0722940083488991;0.577504298355091;NA;"+";NA;NA;NA;NA;NA;13;-117.609867538202;267.49559714537;17.9705291785385;1.67448079331553e-05
0.666596652719309;"+";0.0567443683234052;-0.201739237942444;-0.417901989635475;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;13;-117.639242738833;267.554347546632;18.0292795798011;1.62600801835944e-05
0.61811461545527;"+";0.0335423840395264;-0.220830745433404;-0.380255380013834;"+";"+";"+";"+";NA;-0.345392853575271;NA;"+";"+";NA;NA;NA;NA;14;-116.108843748563;267.586108549757;18.0610405829256;1.60039014619253e-05
0.398574314474457;"+";-0.396838945636757;-0.243338311696726;-0.242078788412385;"+";NA;NA;"+";-0.0992299848356027;-0.411008846706046;"+";"+";NA;NA;NA;"+";NA;14;-116.112440258144;267.59330156892;18.0682336020889;1.59464466572822e-05
0.209071560932128;"+";-0.172151482450483;NA;-0.177286566216909;"+";"+";NA;"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;11;-120.60383901814;267.607678036279;18.0826100694481;1.5832230869039e-05
-0.105594569914605;"+";0.137604923769079;-0.192700168860347;0.0266123564398959;"+";NA;"+";NA;NA;0.0477145123098233;"+";"+";NA;NA;NA;NA;NA;12;-119.178143459398;267.644422512016;18.1193545451845;1.55440130675515e-05
0.088483987170805;"+";-0.776216224959597;-0.22095137695491;-0.015374133391628;"+";"+";"+";"+";NA;0.580256954352709;"+";NA;NA;NA;NA;NA;NA;13;-117.71131457237;267.698491213705;18.1734232468739;1.51294201404145e-05
0.315245547407918;"+";-1.1808394949805;-0.25582118517572;-0.194356407603617;"+";"+";NA;"+";-0.189226860128487;NA;"+";"+";NA;"+";NA;NA;NA;14;-116.168609099607;267.705639251845;18.1805712850135;1.50754438179767e-05
0.115582045684835;"+";-0.278013347311805;NA;-0.126056694922006;"+";"+";NA;"+";NA;0.382468736459972;"+";NA;NA;NA;NA;NA;NA;11;-120.6998661337;267.7997322674;18.2746643005688;1.43826220404705e-05
0.240382323073659;"+";-0.815176255256185;-0.254255431591611;-0.133784993599454;"+";"+";"+";NA;NA;0.0559140319268088;"+";"+";NA;NA;NA;"+";NA;14;-116.237639613129;267.84370027889;18.318632312059;1.40698846010435e-05
0.256422653507828;"+";-0.4138169706305;NA;-0.206751916629191;"+";"+";"+";"+";NA;0.44527339890708;NA;NA;NA;NA;NA;NA;NA;11;-120.726991864279;267.853983728557;18.3289157617261;1.39977267927546e-05
0.448234253374962;"+";0.11994167941025;NA;-0.350649823921415;"+";"+";NA;"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-120.755577108301;267.911154216603;18.3860862497712;1.36032631364135e-05
0.00572025647998039;"+";-0.767594543274714;-0.22109104870636;-0.00406070171427537;"+";"+";"+";NA;NA;0.577225883832812;"+";"+";NA;NA;NA;NA;NA;13;-117.855245453867;267.986352976699;18.4612850098676;1.31012850447425e-05
0.131380784473154;"+";-0.30253040229417;NA;-0.200663417301408;"+";"+";"+";NA;NA;0.415521052329151;"+";NA;NA;NA;NA;NA;NA;11;-120.803178502553;268.006357005107;18.4812890382755;1.29708989543858e-05
0.551429847983294;"+";0.277462586936729;NA;-0.422180384842497;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-120.809136714072;268.018273428144;18.4932054613131;1.28938453735447e-05
0.034519551375755;"+";-0.271044563905303;NA;-0.119527204847772;"+";"+";NA;NA;NA;0.380185525446424;"+";"+";NA;NA;NA;NA;NA;11;-120.83365351862;268.067307037241;18.5422390704096;1.2581573087348e-05
0.414078371098958;"+";0.291635020435753;NA;-0.333230120553261;"+";NA;NA;"+";NA;0.0300674398120649;"+";"+";NA;NA;NA;NA;NA;11;-120.837583315067;268.075166630134;18.5500986633024;1.25322270895083e-05
0.392901972846186;"+";-1.02595908292338;-0.241590045967373;-0.174423768423836;"+";"+";NA;"+";NA;0.359394887834645;"+";"+";NA;"+";NA;NA;NA;14;-116.369247598801;268.106916250233;18.5818482834015;1.23348511626728e-05
0.17463676974536;"+";-0.409234427778671;NA;-0.1996934806828;"+";"+";"+";NA;NA;0.44348361476746;NA;"+";NA;NA;NA;NA;NA;11;-120.865315814488;268.130631628975;18.6055636621439;1.21894520813627e-05
0.757106629430255;"+";-0.748434975485268;-0.221439618252266;-0.438602490609011;"+";"+";"+";"+";NA;0.385464919960643;NA;"+";NA;NA;"+";NA;NA;14;-116.583829976204;268.536081005039;19.0110130382075;9.95272423585778e-06
0.54558769452205;"+";-0.0399522260334607;NA;-0.399618276495218;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;NA;NA;NA;11;-121.110456190878;268.620912381756;19.095844414925;9.53940026219354e-06
0.573828899147288;"+";0.0871595767762522;NA;-0.412397089111651;"+";NA;NA;"+";NA;-0.306865736892595;"+";"+";NA;NA;NA;"+";NA;12;-119.671731808549;268.631599210318;19.1065312434871;9.48856323720139e-06
0.543093822463166;"+";0.142591818520508;NA;-0.403062840425601;"+";NA;"+";"+";NA;0.0616338225313116;NA;"+";NA;NA;NA;NA;NA;11;-121.126177456774;268.652354913549;19.1272869467176;9.39060153111172e-06
0.175736274230207;"+";-1.31624616744287;-0.23774260544686;-0.110850982861258;"+";"+";NA;"+";-0.186581315758812;0.681130447007588;"+";"+";NA;NA;NA;NA;NA;14;-116.701604413371;268.771629879374;19.2465619125429;8.84694205743329e-06
0.079583543659021;"+";-1.1095731519894;-0.259448423528381;-0.039583719048327;"+";"+";"+";"+";-0.175026882177454;NA;"+";NA;NA;"+";NA;NA;NA;14;-116.71364141831;268.795703889252;19.270635922421;8.7410897228009e-06
0.639394190159471;"+";-0.732087071891807;-0.229641943365178;-0.347257841889829;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;14;-116.713961045901;268.796343144433;19.2712751776017;8.73829627581085e-06
0.328177847631538;"+";-1.24294721124236;-0.266234435729811;-0.182865498072675;"+";"+";NA;"+";-0.154693911436953;0.127458554685241;"+";"+";NA;NA;NA;"+";NA;15;-115.153048826585;268.877526224599;19.3524582577673;8.3906978755427e-06
0.873616151660413;"+";-0.913814851762717;-0.247159161360554;-0.485085155242155;"+";"+";"+";"+";NA;0.0454254415748021;"+";"+";NA;NA;NA;"+";NA;15;-115.15911382765;268.889656226728;19.3645882598968;8.33996229519019e-06
0.239731522883662;"+";-1.01554727155176;-0.245413670648793;-0.0796790659547641;"+";"+";"+";"+";NA;0.386842164377697;"+";NA;NA;"+";NA;NA;NA;14;-116.772872841409;268.914166735449;19.3890987686173;8.23837767998064e-06
0.116467417953502;"+";-0.374555046690929;-0.247528674748281;-0.111545648019059;"+";NA;"+";NA;-0.104149477617101;-0.382481748209026;"+";"+";NA;NA;NA;"+";NA;14;-116.783069034525;268.934559121681;19.4094911548498;8.15480437898754e-06
0.118057765765271;"+";0.164926010195204;NA;-0.148646164834764;"+";"+";"+";"+";NA;NA;"+";NA;NA;NA;NA;NA;NA;11;-121.267792436082;268.935584872165;19.4105169053334;8.15062305406042e-06
0.445418441625152;"+";-1.00334745697818;-0.218639551129394;-0.272361755896034;"+";"+";"+";"+";-0.0968476095186508;0.64729309109079;NA;"+";NA;NA;NA;NA;NA;14;-116.805701223382;268.979823499395;19.4547555325633;7.97231614961038e-06
0.985843535505406;"+";-0.137297461407861;NA;-0.680487411650456;"+";"+";"+";"+";NA;NA;NA;"+";NA;NA;"+";NA;NA;12;-119.847823769116;268.983783131452;19.4587151646209;7.95654804443483e-06
0.116904000164538;"+";0.319067844131175;NA;-0.151696101480118;"+";NA;"+";"+";NA;0.0392990886259319;"+";NA;NA;NA;NA;NA;NA;11;-121.314464585836;269.028929171671;19.5038612048396;7.77895665322998e-06
0.25183396003701;"+";-0.286827378948957;-0.195809891055908;-0.18473286856229;"+";"+";"+";"+";-0.0954658122196773;NA;NA;"+";NA;NA;NA;NA;NA;13;-118.397928019965;269.071718108896;19.5466501420647;7.61429768547184e-06
0.274624244586076;"+";-0.301609627977336;-0.195779042934106;-0.201077221464437;"+";"+";NA;"+";-0.101083867730836;NA;"+";"+";NA;NA;NA;NA;NA;13;-118.398964177442;269.073790423849;19.5487224570177;7.6064121600255e-06
0.037758036886099;"+";0.168894739305761;NA;-0.141016471759463;"+";"+";"+";NA;NA;NA;"+";"+";NA;NA;NA;NA;NA;11;-121.392890839729;269.185781679458;19.6607137126262;7.1921918266184e-06
0.730078845570254;"+";-0.376801042030174;-0.212820201983687;-0.45910686642983;"+";"+";"+";"+";-0.0409597671787303;NA;NA;"+";NA;NA;"+";NA;NA;14;-116.925631014277;269.219683081186;19.6946151143551;7.07130657373112e-06
0.215872176429293;"+";-0.0974294260439157;-0.195356182442404;-0.173518388569941;"+";NA;NA;"+";-0.113849846777154;0.0657690720451514;"+";"+";NA;NA;NA;NA;NA;13;-118.486229729807;269.248321528579;19.7232535617481;6.97077245612357e-06
0.250046253541694;"+";-0.0406456572746088;-0.192163372044125;-0.191718793386777;"+";NA;"+";"+";-0.0945408823106972;0.0620145371253631;NA;"+";NA;NA;NA;NA;NA;13;-118.496219085402;269.268300239769;19.7432322729381;6.90148557310501e-06
0.0363239156311166;"+";0.322586866427365;NA;-0.14330167704832;"+";NA;"+";NA;NA;0.0386115691297935;"+";"+";NA;NA;NA;NA;NA;11;-121.440227205737;269.280454411475;19.7553864446436;6.85967183429111e-06
1.00645348415282;"+";0.0569641397543156;-0.260996752004097;-0.605888433165011;"+";"+";"+";"+";NA;-1.10511703279237;"+";"+";"+";NA;NA;"+";NA;16;-113.719866510324;269.330642111558;19.8055741447267;6.68967807721836e-06
0.785799912215739;"+";-0.370603080437085;-0.214046983500532;-0.475408794809024;"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;14;-116.995944930663;269.360310913957;19.8352429471257;6.59117314596562e-06
0.5331718588786;"+";-0.235046549329133;NA;-0.377252075081455;"+";"+";NA;"+";NA;NA;"+";"+";NA;"+";NA;NA;NA;12;-120.036329208574;269.360794010369;19.8357260435372;6.5895812521858e-06
0.228863719689933;"+";-0.113340951432661;-0.193448539759479;-0.179465414877356;"+";NA;"+";"+";-0.104633753401324;NA;"+";"+";NA;NA;NA;NA;NA;13;-118.555123900163;269.386109869291;19.8610419024601;6.50669647899024e-06
-0.100066358334733;"+";-0.709089789400606;-0.244497821057567;0.034088217743594;"+";"+";"+";NA;-0.134764088626141;0.172306414008201;"+";NA;"+";NA;NA;NA;NA;14;-117.011219527564;269.390860107759;19.8657921409281;6.4912606372721e-06
0.329412702375662;"+";-0.102121291461304;-0.187497831664925;-0.205671153657394;"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;13;-118.583615464048;269.443092997062;19.9180250302306;6.32392658438875e-06
0.467612310772219;"+";-0.667657173567184;-0.248828261243463;-0.234702007919238;"+";"+";NA;"+";NA;-0.109523394059082;"+";"+";NA;"+";NA;"+";NA;15;-115.455370402026;269.482169375482;19.9571014086502;6.20156773780465e-06
0.233330533307318;"+";-1.67534654351451;-0.270870255579386;-0.133848456859076;"+";"+";NA;"+";-0.227050187029087;0.459166350517658;"+";"+";NA;"+";NA;NA;NA;15;-115.46789778285;269.507224137128;19.9821561702967;6.12436293371994e-06
0.936528323370177;"+";0.12208030823803;NA;-0.657859822142453;"+";NA;"+";"+";NA;-0.094419598979604;NA;"+";NA;NA;"+";NA;NA;12;-120.111653230311;269.511442053843;19.9863740870113;6.11146051743942e-06
0.858691969287944;"+";0.252743607191096;NA;-0.614761418305206;"+";NA;"+";"+";NA;NA;"+";"+";NA;NA;"+";NA;NA;12;-120.129270667776;269.546676928772;20.0216089619408;6.00473511836301e-06
0.730910060835532;"+";-0.592162436363647;NA;-0.496056412424958;"+";"+";"+";"+";NA;0.517209462328801;NA;"+";NA;NA;NA;NA;NA;12;-120.151080997666;269.590297588552;20.0652296217202;5.87518773544087e-06
0.436986705924306;"+";-0.34275954894001;NA;-0.321318109338244;"+";"+";NA;"+";NA;0.393858219292901;"+";"+";NA;NA;NA;NA;NA;12;-120.15222128469;269.5925781626;20.0675101957691;5.86849215326806e-06
0.196120855036273;"+";-0.148587921094926;-0.265915310334455;-0.13927416932761;"+";"+";"+";NA;NA;-0.714056520753512;"+";"+";"+";NA;NA;"+";NA;15;-115.557127368433;269.685683308294;20.1606153414625;5.60156013578908e-06
0.321866626657041;"+";0.128896938409283;-0.184353693014767;-0.208263517102386;"+";NA;"+";"+";NA;0.0498360139953607;"+";"+";NA;NA;NA;NA;NA;13;-118.712740042173;269.701342153311;20.1762741864801;5.55787439499945e-06
0.12288054170692;"+";-0.236263006317062;NA;-0.168004543755833;"+";"+";NA;NA;NA;0.0155194057123666;"+";"+";NA;NA;NA;"+";NA;12;-120.215952198713;269.720039990647;20.1949720238153;5.50615640962379e-06
0.505708778020794;"+";-0.848978997626167;-0.21287186624146;-0.277208597708755;"+";"+";"+";"+";NA;0.619888142053611;"+";"+";NA;NA;NA;NA;NA;14;-117.182993992403;269.734409037437;20.2093410706056;5.46673906704295e-06
-0.0470367591112432;"+";-1.24061376747903;-0.241347802900313;0.0300623418692033;"+";"+";"+";"+";-0.170122135441939;0.679217489997098;"+";NA;NA;NA;NA;NA;NA;14;-117.212814948147;269.794050948925;20.2689829820941;5.30612245638943e-06
0.0217536689050921;"+";-0.217177835886815;-0.231103820260798;0.0104062913507464;"+";"+";"+";"+";NA;-0.0517407476333625;"+";NA;"+";NA;NA;NA;NA;14;-117.233239367675;269.834899787982;20.3098318211505;5.19884723156138e-06
-0.107805058775723;"+";-0.2719569077803;-0.204227367738156;0.0433128482071537;"+";"+";"+";"+";-0.0938779661540929;NA;"+";NA;NA;NA;NA;NA;NA;13;-118.782003975405;269.839870019776;20.3148020529445;5.18594353389328e-06
0.820060610395869;"+";0.117256891202863;-0.224077827112645;-0.513784441153912;"+";"+";"+";"+";NA;-0.482107295950114;NA;"+";"+";NA;"+";NA;NA;15;-115.636388641542;269.844205854513;20.3191378876819;5.17471301465029e-06
-0.102714628406479;"+";-1.28215510185565;-0.242631062425286;0.0208915075077776;"+";"+";"+";NA;-0.186331081551679;0.689908885701627;"+";"+";NA;NA;NA;NA;NA;14;-117.264030048333;269.896481149297;20.3714131824653;5.0412105115915e-06
-0.0241210254784304;"+";-0.288176957461725;-0.225700259563006;0.026302333272166;"+";"+";"+";"+";-0.0222749531042311;0.0901825089049743;NA;NA;"+";NA;NA;NA;NA;14;-117.281699424489;269.931819901609;20.4067519347777;4.95291780244484e-06
-0.0361157745496582;"+";-0.14862385380247;-0.231412347394839;-0.00671070334771186;"+";"+";"+";NA;NA;-0.125368455390827;"+";"+";"+";NA;NA;NA;NA;14;-117.29315547657;269.954732005772;20.4296640389406;4.89650069383121e-06
-0.116849555512279;"+";-0.0738018412186137;-0.202384629013214;0.0390409563648418;"+";NA;"+";"+";-0.104702709564334;0.0636426192916938;"+";NA;NA;NA;NA;NA;NA;13;-118.859612499155;269.995087067276;20.4700191004446;4.79869149300456e-06
-0.179212333031352;"+";-0.291798001967849;-0.205304890645766;0.050478447876694;"+";"+";"+";NA;-0.105668950839202;NA;"+";"+";NA;NA;NA;NA;NA;13;-118.865536318683;270.006934706331;20.4818667394992;4.77034894159467e-06
-0.0878710815982191;"+";-0.237233922249623;-0.225837713721443;0.00960836415285758;"+";"+";"+";NA;-0.0278574746056174;0.0332348433902592;NA;"+";"+";NA;NA;NA;NA;14;-117.336295050033;270.041011152697;20.5159431858657;4.68975917448336e-06
0.27661857625967;"+";0.136593315691743;NA;-0.281829802659149;"+";NA;"+";NA;NA;-0.274198838501484;"+";"+";NA;NA;NA;"+";NA;12;-120.401781275147;270.091698143515;20.5666301766833;4.57239774049105e-06
0.176246876172529;"+";-0.374299936074113;NA;-0.150559093566157;"+";"+";NA;"+";NA;0.250209890637231;"+";NA;NA;"+";NA;NA;NA;12;-120.403655956353;270.095447505927;20.5703795390953;4.56383398204714e-06
0.12457779552994;"+";-1.25112392864948;-0.270977320132414;-0.104889657407137;"+";"+";"+";NA;-0.159933894929111;0.173785718414237;"+";"+";NA;NA;NA;"+";NA;15;-115.776413917855;270.124256407139;20.599188440308;4.4985656665206e-06
-0.18538858829837;"+";-0.0949429586098508;-0.203572056336506;0.0451795856507243;"+";NA;"+";NA;-0.116815381264194;0.0653724277255441;"+";"+";NA;NA;NA;NA;NA;13;-118.937541108162;270.15094428529;20.6258763184587;4.43893581371009e-06
0.174852228763395;"+";0.0984734440776448;NA;-0.177948250500814;"+";"+";"+";"+";NA;-0.0445092852079642;NA;NA;"+";NA;NA;NA;NA;12;-120.442146232028;270.172428057276;20.6473600904446;4.39150845694406e-06
0.670519443565016;"+";-0.0384667505216147;-0.20437001998845;-0.436190654776783;"+";NA;"+";"+";-0.0416216421109732;-0.102670292391221;NA;"+";NA;NA;"+";NA;NA;14;-117.409194112909;270.18680927845;20.6617413116187;4.36004408931954e-06
0.920812467653556;"+";-0.233054878079329;-0.234104579894277;-0.545353839211243;"+";NA;"+";"+";NA;-0.457284042494472;"+";"+";NA;NA;"+";"+";NA;15;-115.820803490844;270.213035553117;20.6879675862859;4.30324346352324e-06
0.572830459385588;"+";-0.153199836925419;-0.210945874241705;-0.389899264624778;"+";NA;"+";"+";-0.103626131147213;NA;"+";"+";NA;NA;"+";NA;NA;14;-117.438780119495;270.245981291621;20.7209133247892;4.23293735805334e-06
0.911823622125375;"+";-0.809911149714528;-0.241164004346599;-0.518850714186554;"+";"+";"+";"+";NA;NA;"+";"+";NA;"+";"+";NA;NA;15;-115.84867197132;270.268772514069;20.7437045472375;4.18497425307296e-06
0.111412655410827;"+";0.172808703533795;NA;-0.196426675696023;"+";"+";"+";NA;NA;-0.122595957463802;NA;"+";"+";NA;NA;NA;NA;12;-120.505756032911;270.299647659042;20.7745796922105;4.12086453212591e-06
0.109351187048378;"+";0.152775210540451;NA;-0.182765065785275;"+";"+";"+";NA;NA;-0.0888862888916758;"+";NA;"+";NA;NA;NA;NA;12;-120.51100351113;270.31014261548;20.7850746486489;4.09929702225876e-06
0.727071167268064;"+";-0.0148918457293762;-0.204707420127231;-0.454134279538489;"+";NA;"+";"+";NA;-0.115323883447964;"+";"+";NA;NA;"+";NA;NA;14;-117.480224616299;270.328870285229;20.8038023183981;4.06109103826543e-06
0.705503937437769;"+";-0.391511287567121;-0.238984740291673;-0.438251821600263;"+";NA;"+";"+";-0.093520605293642;-0.428366828151725;"+";"+";NA;NA;NA;"+";NA;15;-115.889932481013;270.351293533455;20.8262255666241;4.01581390145409e-06
0.174336347849288;"+";-0.302268323110893;-0.263712638489815;-0.0573756556488253;"+";"+";"+";"+";NA;-0.510330652257311;"+";NA;"+";"+";NA;NA;NA;15;-115.906279306018;270.383987183464;20.8589192166328;3.95070173289543e-06
0.298259689270947;"+";-0.18174904217501;NA;-0.233709329920458;"+";"+";"+";"+";NA;NA;"+";NA;NA;"+";NA;NA;NA;12;-120.572456040809;270.433047674837;20.9079797080061;3.85496902261687e-06
0.876001834367286;"+";-0.0353649940142915;-0.259540406471894;-0.518588766258658;"+";"+";"+";"+";NA;-0.959523219180759;"+";"+";"+";"+";NA;NA;NA;16;-114.288075859505;270.46706080992;20.9419928430882;3.78996355822602e-06
0.0782644492408201;"+";-1.62636872261097;-0.274368885290724;-0.0312129259347087;"+";"+";"+";"+";-0.212295423070433;0.478251209542914;"+";NA;NA;"+";NA;NA;NA;15;-115.985961477497;270.543351526423;21.0182835595915;3.64811664061121e-06
0.212511340160292;"+";-0.30459377272968;NA;-0.187780961677025;"+";"+";"+";"+";NA;0.41498860260968;"+";NA;NA;NA;NA;NA;NA;12;-120.658587343954;270.605310281129;21.0802423142972;3.53683290890966e-06
0.853651008143765;"+";0.343905501120957;NA;-0.614168282481684;"+";"+";"+";"+";NA;-0.43218932847886;NA;"+";"+";NA;NA;NA;NA;13;-119.194664038601;270.665190146168;21.1401221793365;3.43250987538593e-06
0.504919366399243;"+";-1.20043191060542;-0.25265517204843;-0.318088628998735;"+";"+";"+";"+";-0.189224364179646;NA;"+";"+";NA;"+";NA;NA;NA;15;-116.069576195263;270.710580961955;21.1855129951234;3.35548502500919e-06
0.566255816918736;"+";0.126373339685051;NA;-0.427269902194882;"+";"+";"+";"+";NA;NA;"+";"+";NA;NA;NA;NA;NA;12;-120.718630147479;270.725395888179;21.2003279213477;3.33072122516344e-06
0.590887543270649;"+";-0.0706334614197167;-0.220934560037941;-0.371745731861716;"+";"+";"+";"+";-0.0288847973147205;-0.257181611441099;NA;"+";"+";NA;NA;NA;NA;15;-116.078572455653;270.728573482735;21.2035055159038;3.3254335859527e-06
0.619903736572444;"+";0.0235658211985237;-0.223925333095567;-0.378599048488051;"+";"+";"+";"+";NA;-0.38170506414284;"+";"+";"+";NA;NA;NA;NA;15;-116.086016947896;270.74346246722;21.2183945003891;3.30076934171471e-06
0.688265287426345;"+";-1.10320170589578;-0.23775840450239;-0.363831722570471;"+";"+";"+";"+";NA;0.417600195234941;"+";"+";NA;"+";NA;NA;NA;15;-116.137198502662;270.845825576753;21.320757609922;3.13608127958545e-06
0.55882850350096;"+";0.300667523951172;NA;-0.426890526193958;"+";NA;"+";"+";NA;0.0422783828375014;"+";"+";NA;NA;NA;NA;NA;12;-120.782564229124;270.853264051468;21.328196084637;3.12443911234615e-06
0.132382096687907;"+";-0.298708440827187;NA;-0.185013486090904;"+";"+";"+";NA;NA;0.413127411456189;"+";"+";NA;NA;NA;NA;NA;12;-120.792466952671;270.873069498562;21.3480015317311;3.09365134853089e-06
0.970366682906692;"+";0.0763191838900213;NA;-0.664770326027633;"+";NA;"+";"+";NA;-0.331030304115958;"+";"+";NA;NA;NA;"+";NA;13;-119.326603230356;270.929068529678;21.404000562847;3.00823203956417e-06
0.565994506964769;"+";-0.30928483518168;NA;-0.393848055114584;"+";"+";NA;"+";NA;-0.0100151056785221;"+";"+";NA;NA;NA;"+";NA;13;-119.381390854187;271.038643777339;21.5135758105075;2.84785169866127e-06
0.728774734311108;"+";-1.32609180106272;-0.262533362664754;-0.440460959175919;"+";"+";"+";"+";-0.152772218415019;0.160580642008118;"+";"+";NA;NA;NA;"+";NA;16;-114.732550516136;271.356010123181;21.8309421563501;2.42997689037471e-06
0.671856359701399;"+";-0.824056021637056;-0.221580974300186;-0.409812210842382;"+";"+";"+";"+";-0.0632429045152475;0.435138066040702;NA;"+";NA;NA;"+";NA;NA;15;-116.419222823314;271.409874218057;21.8848062512256;2.36540605283161e-06
0.973220566774542;"+";-0.410440700340492;NA;-0.660697026257969;"+";"+";"+";"+";NA;0.27827051015037;NA;"+";NA;NA;"+";NA;NA;13;-119.64728834484;271.570438758645;22.0453707918137;2.18292873030384e-06
